5785,Lazetic,Lazetic Marko,A,Pc,1,1,1,1,Milan,0,0,destro,Serbia,22/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
2466,Origi,Origi Divock,A,Pc,11,17,11,17,Milan,13,10,destro,Belgio;Kenia,18/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ORIGI.png?v=29,0,5.81,6.17
2178,Cragno,Cragno Alessio,P,Por,1,11,1,11,Monza,1,1,destro,Italia,28/06/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CRAGNO.png?v=29,0,5.0,2.0
5876,Di Gregorio,Di Gregorio Michele,P,Por,12,1,12,1,Monza,25,25,destro,Italia,27/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-GREGORIO.png?v=29,0,6.29,4.93
217,Lamanna,Lamanna Eugenio,P,Por,1,1,1,1,Monza,1,1,destro,Italia,07/08/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAMANNA.png?v=29,0,0.0,0.0
5853,Sorrentino A.,Sorrentino Alessandro,P,Por,1,1,1,1,Monza,1,1,destro,Italia,03/04/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SORRENTINO-A.png?v=29,0,0.0,0.0
5399,Antov,Antov Valentin,D,Dc,2,1,2,1,Monza,1,1,destro,Bulgaria,09/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.42,5.25
2737,Bettella,Bettella Davide,D,Dc,1,1,1,1,Monza,0,0,destro,Italia,07/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
84,Marrone,Marrone Luca,D,Dc,1,4,1,4,Monza,1,1,destro,Italia,28/03/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.75,5.75
360,Paletta,Paletta Gabriel,D,Dc,1,2,1,2,Monza,0,0,destro,Italia;Argentina,15/02/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PALETTA.png?v=29,1,0.0,0.0
261,Ranocchia,Ranocchia Andrea,D,Dc,4,6,4,6,Monza,0,0,destro,Italia,16/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RANOCCHIA.png?v=29,1,5.5,5.5
2446,Donati,Donati Giulio,D,Dd;Dc,3,4,3,4,Monza,5,5,destro,Italia,05/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DONATI.png?v=29,0,5.79,5.93
4958,Caldirola,Caldirola Luca,D,Ds;Dc,5,4,5,4,Monza,8,9,sinistro,Italia,01/02/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALDIROLA.png?v=29,0,5.86,5.77
4925,Carboni,Carboni Andrea,D,Ds;Dc,1,5,1,6,Monza,0,0,sinistro,Italia,04/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CARBONI.png?v=29,1,5.33,5.33
1898,Sampirisi,Sampirisi Mario,D,Dd;Dc;E,3,3,3,3,Monza,0,0,destro,Italia,31/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
729,Pereira P.,Pereira Pedro,D,Dd;E,4,4,4,4,Monza,0,0,destro,Portogallo,22/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
5877,Carlos Augusto,Carlos Augusto,D,Ds;E,19,8,19,8,Monza,36,36,sinistro,Brasile,07/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CARLOS-AUGUSTO.png?v=29,0,6.15,6.88
5838,Birindelli,Birindelli Samuele,D,Dd;Ds;E,5,3,5,4,Monza,7,7,destro,Italia,19/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BIRINDELLI.png?v=29,0,5.84,5.75
21,D'alessandro,D'Alessandro Marco,C,E;W,2,1,2,2,Monza,1,1,destro,Italia,17/02/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/D-ALESSANDRO.png?v=29,0,6.25,6.08
1851,Molina S.,Molina Salvatore,C,E,1,4,1,4,Monza,0,0,destro,Italia,01/01/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,5.5,5.4
1901,Barberis,Barberis Andrea,C,M;C,1,7,1,7,Monza,1,1,destro,Italia,11/12/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.6,5.8
1976,Mazzitelli,Mazzitelli Luca,C,M;C,3,3,3,3,Monza,0,0,destro,Italia,15/11/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAZZITELLI.png?v=29,1,0.0,0.0
2804,Scozzarella,Scozzarella Matteo,C,M;C,1,1,1,1,Monza,0,0,destro,Italia,05/06/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
5878,Colpani,Colpani Andrea,C,C;T,13,4,13,4,Monza,12,12,sinistro,Italia,11/05/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,6.11,6.58
666,Machin,Machin Josè,C,C;T,5,4,5,4,Monza,8,8,destro,Guinea Equatoriale;Spagna,14/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.81,5.75
2741,Pessina,Pessina Matteo,C,C;T,14,13,14,13,Monza,27,27,sinistro,Italia,21/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PESSINA.png?v=29,0,6.10,6.42
1978,Sensi,Sensi Stefano,C,C;T,13,12,13,12,Monza,33,33,destro,Italia,05/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SENSI.png?v=29,0,6.09,6.41
2274,Valoti,Valoti Mattia,C,C;T,2,5,2,5,Monza,6,6,destro,Italia,06/09/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VALOTI.png?v=29,0,5.7,5.7
5879,Vignato S.,Vignato Samuele,C,T;A,1,1,1,1,Monza,1,1,destro,Italia;Brasile,24/02/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,0.0,0.0
5880,Ciurria,Ciurria Patrick,C,T;A,19,3,19,3,Monza,27,25,ambidestro,Italia,09/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CIURRIA.png?v=29,0,6.15,6.75
5881,Gytkjaer,Gytkjaer Christian,A,Pc,6,4,6,4,Monza,6,6,destro,Danimarca,06/05/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GYTKJAER.png?v=29,0,5.86,6.07
5882,Mota,Mota Dany,A,Pc,14,10,14,10,Monza,10,8,destro,Portogallo;Lussemburgo,02/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MOTA.png?v=29,0,6.02,6.5
5518,Marfella,Marfella Davide,P,Por,1,1,1,1,Napoli,1,1,destro,Italia,15/09/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARFELLA.png?v=29,0,0.0,0.0
572,Meret,Meret Alex,P,Por,17,14,17,14,Napoli,65,65,sinistro,Italia,22/03/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MERET.png?v=29,0,6.21,5.57
5750,Ostigard,Ostigard Leo,D,Dc,2,7,2,7,Napoli,6,6,destro,Norvegia,28/11/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OSTIGARD.png?v=29,0,6.0,5.88
4409,Rrahmani,Rrahmani Amir,D,Dc,15,14,15,14,Napoli,39,39,ambidestro,Kosovo;Albania,24/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RRAHMANI.png?v=29,0,6.18,6.48
256,Juan Jesus,Juan Jesus Nunes,D,Ds;Dc,9,7,9,7,Napoli,8,8,sinistro,Brasile,10/06/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JUAN-JESUS.png?v=29,0,6.31,6.56
2816,Di Lorenzo,Di Lorenzo Giovanni,D,Dd;E,16,15,16,15,Napoli,50,50,destro,Italia,04/08/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-LORENZO.png?v=29,0,6.24,6.55
5527,Zanoli,Zanoli Alessandro,D,Dd;E,12,3,12,3,Sampdoria,14,14,destro,Italia,03/10/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZANOLI.png?v=29,0,6.14,6.41
142,Mario Rui,Mario Rui Duarte,D,Ds;E,12,9,12,9,Napoli,36,36,sinistro,Portogallo,27/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARIO-RUI.png?v=29,0,6.14,6.29
5840,Olivera,Olivera Mathias,D,Ds;E,10,7,10,7,Napoli,13,13,sinistro,Uruguay;Spagna,31/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OLIVERA.png?v=29,0,6.09,6.31
4725,Demme,Demme Diego,C,M,1,4,1,4,Napoli,2,2,destro,Germania;Italia,21/11/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEMME.png?v=29,0,0.0,0.0
4287,Lobotka,Lobotka Stanislav,C,M;C,16,11,16,12,Napoli,42,44,ambidestro,Slovacchia,25/11/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOBOTKA.png?v=29,0,6.31,6.41
4220,Zambo Anguissa,Zambo Anguissa Andrè,C,M;C,18,11,18,12,Napoli,36,38,destro,Camerun,16/11/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ANGUISSA.png?v=29,0,6.26,6.59
4479,Elmas,Elmas Eljif,C,C;T,22,11,22,11,Napoli,40,40,destro,Macedonia Del Nord,24/09/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ELMAS.png?v=29,0,6.25,6.96
4364,Gaetano,Gaetano Gianluca,C,C;T,1,4,1,4,Napoli,1,1,destro,Italia,05/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,6.0,6.0
2775,Ruiz,Ruiz Fabian,C,C;T,18,19,18,19,Napoli,0,0,sinistro,Spagna,03/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUIZ.png?v=29,1,0.0,0.0
152,Zielinski,Zielinski Piotr,C,C;T,21,19,21,19,Napoli,61,61,destro,Polonia,20/05/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZIELINSKI.png?v=29,0,6.30,6.84
5839,Kvaratskhelia,Kvaratskhelia Khvicha,C,W;A,37,18,37,18,Napoli,261,261,ambidestro,Georgia,12/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KVARATSKHELIA.png?v=29,0,6.76,8.6
536,Politano,Politano Matteo,C,W;A,16,15,16,15,Napoli,35,36,sinistro,Italia,03/08/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POLITANO.png?v=29,0,6.21,6.57
4517,Lozano,Lozano Hirving,A,A,18,18,18,18,Napoli,38,38,destro,Messico,30/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOZANO.png?v=29,0,6.12,6.54
2195,Ounas,Ounas Adam,A,A,3,4,3,4,Napoli,0,0,sinistro,Algeria;Francia,11/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OUNAS.png?v=29,1,0.0,0.0
4661,Osimhen,Osimhen Victor,A,Pc,44,35,44,35,Napoli,487,487,destro,Nigeria,29/12/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OSIMHEN.png?v=29,0,6.89,9.72
383,Petagna,Petagna Andrea,A,Pc,14,15,13,14,Monza,33,31,sinistro,Italia,30/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PETAGNA.png?v=29,0,6.0,6.38
5304,Boer,Boer Pietro,P,Por,1,1,1,1,Roma,1,1,destro,Italia,12/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BOER.png?v=29,0,0.0,0.0
4270,Rui Patricio,Rui Patricio,P,Por,14,14,14,14,Roma,55,55,sinistro,Portogallo,15/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUI-PATRICIO.png?v=29,0,6.03,5.12
5841,Svilar,Svilar Mile,P,Por,1,1,1,1,Roma,1,1,destro,Serbia;Belgio,27/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,0.0,0.0
4331,Ibanez,Ibanez Roger,D,Dc,9,9,9,9,Roma,12,12,destro,Brasile;Uruguay,23/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IBANEZ.png?v=29,0,5.90,5.98
4495,Kumbulla,Kumbulla Marash,D,Dc,1,4,1,4,Roma,4,4,destro,Albania;Italia,08/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KUMBULLA.png?v=29,0,5.4,5.1
2296,Mancini,Mancini Gianluca,D,Dc,12,10,12,10,Roma,30,31,destro,Italia,17/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MANCINI.png?v=29,0,6.19,6.28
4245,Smalling,Smalling Chris,D,Dc,18,14,18,14,Roma,45,46,destro,Inghilterra,22/11/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SMALLING.png?v=29,0,6.30,6.54
4657,Celik,Celik Zeki,D,Dd;E,3,7,3,7,Roma,5,5,destro,Turchia,17/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CELIK.png?v=29,0,5.82,5.64
2180,Karsdorp,Karsdorp Rick,D,Dd;E,3,10,3,10,Roma,7,7,destro,Olanda,11/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KARSDORP.png?v=29,0,5.71,5.71
4945,Calafiori,Calafiori Riccardo,D,Ds;E,1,2,1,2,Roma,0,0,sinistro,Italia,19/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALAFIORI.png?v=29,1,0.0,0.0
1852,Spinazzola,Spinazzola Leonardo,D,Ds;E,12,12,12,13,Roma,25,25,destro,Italia,25/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SPINAZZOLA.png?v=29,0,6.12,6.38
5509,Vina,Vina Matias,D,Ds;E,1,3,1,3,Roma,0,0,sinistro,Uruguay;Italia,09/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VINA.png?v=29,1,5.5,5.5
5422,Zalewski,Zalewski Nicola,C,E;W,10,7,10,7,Roma,16,17,destro,Polonia,23/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZALEWSKI.png?v=29,0,6.02,6.15
2528,Matic,Matic Nemanja,C,M,12,7,12,7,Roma,13,13,sinistro,Serbia;Slovacchia,01/08/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MATIC.png?v=29,0,6.15,6.26
779,Cristante,Cristante Bryan,C,M;C,9,9,9,9,Roma,18,19,destro,Italia;Canada,03/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CRISTANTE.png?v=29,0,5.98,6.0
5420,Darboe,Darboe Ebrima,C,M;C,1,1,1,1,Roma,1,1,destro,Gambia,06/06/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DARBOE.png?v=29,0,0.0,0.0
58,Diawara,Diawara Amadou,C,M;C,1,2,1,2,Roma,0,0,ambidestro,Guinea;Italia,17/07/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DIAWARA.png?v=29,1,0.0,0.0
5423,Bove,Bove Edoardo,C,C,3,1,3,1,Roma,1,1,destro,Italia,16/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BOVE.png?v=29,0,5.88,5.75
2215,Veretout,Veretout Jordan,C,C,11,11,11,11,Roma,0,0,destro,Francia,01/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VERETOUT.png?v=29,1,0.0,0.0
530,Pellegrini Lo.,Pellegrini Lorenzo,C,T,13,27,13,26,Roma,40,33,destro,Italia,19/06/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PELLEGRINI-LO.png?v=29,0,5.88,6.17
5735,Volpato,Volpato Cristian,C,T,5,1,5,1,Roma,1,1,sinistro,Italia;Australia,15/11/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,6.0,6.8
4884,Carles Perez,Carles Perez,C,W;A,4,4,4,4,Roma,0,0,sinistro,Spagna,16/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CARLES-PEREZ.png?v=29,1,0.0,0.0
795,El Shaarawy,El Shaarawy Stephan,C,W;A,20,9,20,9,Roma,25,24,destro,Italia;Egitto,27/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EL-SHAARAWY.png?v=29,0,6.29,6.89
2766,Zaniolo,Zaniolo Nicolò,C,W;A,9,19,9,19,Roma,0,0,sinistro,Italia,02/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZANIOLO.png?v=29,1,5.81,5.88
5728,Afena-Gyan,Afena-Gyan Felix,A,A,4,8,4,8,Cremonese,6,6,destro,Ghana,19/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AFENA-GYAN.png?v=29,0,5.66,5.56
309,Dybala,Dybala Paulo,A,A,38,29,38,29,Roma,239,239,sinistro,Argentina;Italia,15/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DYBALA.png?v=29,0,6.68,8.39
2544,Abraham,Abraham Tammy,A,Pc,21,33,21,33,Roma,98,98,destro,Inghilterra,02/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ABRAHAM.png?v=29,0,6.20,6.94
5311,Shomurodov,Shomurodov Eldor,A,Pc,6,12,6,11,Spezia,17,16,destro,Uzbekistan,29/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SHOMURODOV.png?v=29,0,5.73,5.92
1947,Fiorillo,Fiorillo Vincenzo,P,Por,1,1,1,1,Salernitana,1,1,sinistro,Italia,13/01/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FIORILLO.png?v=29,0,0.0,0.0
5704,Russo,Russo Antonio,P,Por,1,1,1,1,Salernitana,0,0,destro,Italia,01/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUSSO.png?v=29,1,0.0,0.0
159,Sepe,Sepe Luigi,P,Por,10,8,10,8,Salernitana,1,1,sinistro,Italia,08/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SEPE.png?v=29,0,6.29,5.15
2016,Fazio,Fazio Federico,D,Dc,3,6,3,6,Salernitana,5,5,destro,Argentina;Italia,17/03/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FAZIO.png?v=29,0,5.67,5.79
660,Gyomber,Gyomber Norbert,D,Dc,6,4,6,4,Salernitana,13,13,destro,Slovacchia,03/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GYOMBER.png?v=29,0,5.92,5.83
4934,Lovato,Lovato Matteo,D,Dc,2,6,2,6,Salernitana,5,5,destro,Italia,14/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOVATO.png?v=29,0,5.44,5.44
118,Radovanovic,Radovanovic Ivan,D,Dc,2,5,2,5,Salernitana,0,0,destro,Serbia,29/08/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RADOVANOVIC.png?v=29,1,5.4,5.25
73,Gagliolo,Gagliolo Riccardo,D,Ds;Dc,2,2,2,2,Salernitana,0,0,sinistro,Italia;Svezia,28/04/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GAGLIOLO.png?v=29,1,0.0,0.0
2064,Veseli,Veseli Frederic,D,Dd;Ds;Dc,1,1,1,1,Salernitana,0,0,destro,Albania;Svizzera,20/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VESELI.png?v=29,1,0.0,0.0
2208,Jaroszynski,Jaroszynski Pawel,D,Ds;Dc;E,1,1,1,1,Salernitana,0,0,sinistro,Polonia,02/10/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JAROSZYNSKI.png?v=29,1,0.0,0.0
5503,Kechrida,Kechrida Wajdi,D,Dd;E,1,1,1,1,Salernitana,0,0,destro,Tunisia;Francia,05/11/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KECHRIDA.png?v=29,1,0.0,0.0
5481,Mazzocchi,Mazzocchi Pasquale,D,Dd;E,13,7,13,7,Salernitana,22,22,destro,Italia,27/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAZZOCCHI.png?v=29,0,6.16,6.53
5856,Sambia,Sambia Junior,D,Dd;E,4,7,4,7,Salernitana,8,8,destro,Francia;Repubblica Centrafricana,07/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.83,5.78
5532,Bradaric,Bradaric Domagoj,D,Ds;E,5,7,5,7,Salernitana,15,15,sinistro,Croazia,10/12/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.65,5.65
5798,Bohinen,Bohinen Emil,C,M;C,4,7,4,7,Salernitana,8,9,sinistro,Norvegia,12/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BOHINEN.png?v=29,0,5.73,5.73
173,Capezzi,Capezzi Leonardo,C,M;C,1,1,1,1,Salernitana,0,0,destro,Italia,28/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPEZZI.png?v=29,1,0.0,0.0
5504,Coulibaly L.,Coulibaly Lassana,C,M;C,9,6,9,6,Salernitana,14,15,destro,Mali,10/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/COULIBALY-L.png?v=29,0,5.96,6.07
2144,Coulibaly M.,Coulibaly Mamadou,C,M;C,7,7,7,7,Salernitana,0,0,destro,Senegal,03/02/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/COULIBALY-M.png?v=29,1,0.0,0.0
2409,Ribery,Ribery Frank,A,A,3,5,3,5,Salernitana,0,0,destro,Francia,07/04/1983 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RIBERY.png?v=29,1,6.0,6.0
5843,Valencia D.,Valencia Diego,A,A,2,2,2,2,Salernitana,1,1,destro,Cile,14/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.67,5.58
5842,Botheim,Botheim Erik,A,Pc,6,13,6,12,Salernitana,4,3,destro,Norvegia,10/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.89,6.28
5802,Mikael,Mikael,A,Pc,1,1,1,1,Salernitana,0,0,sinistro,Brasile,28/05/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
761,Audero,Audero Emil,P,Por,10,10,10,10,Sampdoria,13,13,destro,Italia;Indonesia,18/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AUDERO.png?v=29,0,6.3,4.88
4977,Ravaglia,Ravaglia Nicola,P,Por,1,1,1,1,Sampdoria,1,1,destro,Italia,12/12/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RAVAGLIA.png?v=29,0,6.0,3.0
2784,Colley,Colley Omar,D,Dc,5,9,5,8,Sampdoria,0,0,sinistro,Gambia,24/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/COLLEY.png?v=29,1,5.75,5.78
45,Ferrari A.,Ferrari Alex,D,Dd;Dc,4,5,4,5,Cremonese,5,5,destro,Italia,01/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FERRARI-A.png?v=29,0,5.66,5.52
2104,Bereszynski,Bersezynski Bartosz,D,Dd;E,2,6,2,6,Napoli,3,3,destro,Polonia,12/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BERESZYNSKI.png?v=29,0,5.63,5.6
11,Conti,Conti Andrea,D,Dd;E,1,3,1,3,Sampdoria,1,1,destro,Italia,02/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CONTI.png?v=29,0,6.0,6.0
2141,Depaoli,Depaoli Fabio,D,Dd;E,11,4,11,4,Verona,10,10,destro,Italia,24/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEPAOLI.png?v=29,0,6.0,6.19
4421,Augello,Augello Tommaso,D,Ds;E,11,7,11,7,Sampdoria,13,13,sinistro,Italia,30/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AUGELLO.png?v=29,0,5.86,6.20
1868,Murru,Murru Nicola,D,Ds;E,4,5,4,5,Sampdoria,4,4,sinistro,Italia,16/12/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MURRU.png?v=29,0,5.54,5.46
238,Rincon,Rincon Tomas,C,M,4,6,4,6,Sampdoria,7,7,destro,Venezuela,13/01/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RINCON.png?v=29,0,5.64,5.58
5517,Yepes,Yepes Gerard,C,M,1,3,1,3,Sampdoria,1,1,destro,Spagna,25/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/YEPES.png?v=29,0,5.25,5.0
2855,Vieira,Vieira Ronaldo,C,M;C,2,4,2,4,Torino,4,4,destro,Inghilterra;Guinea Bissau,19/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VIEIRA.png?v=29,0,5.63,5.53
600,Verre,Verre Valerio,C,C;T,4,7,4,7,Sampdoria,0,0,ambidestro,Italia,11/01/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VERRE.png?v=29,1,5.66,5.53
5788,Sabiri,Sabiri Abdelhamid,C,T;A,4,15,4,15,Sampdoria,8,7,destro,Germania;Maroccco,28/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SABIRI.png?v=29,0,5.78,5.84
332,Candreva,Candreva Antonio,C,W,17,17,17,17,Salernitana,27,26,destro,Italia,28/02/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CANDREVA.png?v=29,0,6.11,6.59
2334,Leris,Leris Mehdi,C,W,7,3,7,3,Sampdoria,11,11,destro,Francia;Algeria,23/05/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LERIS.png?v=29,0,5.88,5.81
4978,Damsgaard,Damsgaard Mikkel,C,W;T,13,13,14,14,Sampdoria,0,0,destro,Danimarca,03/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DAMSGAARD.png?v=29,1,0.0,0.0
407,Gabbiadini,Gabbiadini Manolo,A,A,14,15,14,15,Sampdoria,23,23,sinistro,Italia,26/11/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GABBIADINI.png?v=29,0,5.85,6.48
505,Bonazzoli,Bonazzoli Federico,A,Pc,12,14,12,14,Salernitana,9,9,sinistro,Italia,21/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONAZZOLI.png?v=29,0,6.02,6.4
2819,Caputo,Caputo Francesco,A,Pc,12,21,12,21,Empoli,35,33,destro,Italia,06/08/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPUTO.png?v=29,0,5.8,6.18
